0.0,0.0,0.0,-0.15637685761284695,-0.0993748779098593,0.006640709166577909,-0.308611581149344,-0.36033707266565196,-0.015602750650141349,-0.3466825181865885,-0.5843890823627889,-0.06531486475530401,-0.25613741866285406,-0.6519912803384358,-0.10975670874307981,-0.1114043521925418,-0.7351762427962103,0.04239168176517926,-0.10916951552232365,-0.9925331058408472,-0.06120566801912273,-0.19207267216569687,-1.0,-0.0913627169938878,-0.2510988541199633,-0.9080900964043293,-0.091715539930495,0.008188824431617898,-0.7337807212048454,-0.01579720566135153,-0.16272962459968662,-0.7997892421624557,-0.12121748895024617,-0.16606549235692578,-0.5110563528664074,-0.08248113707667289,-0.09205066937108827,-0.46376474329513,-0.01946549371708408,0.11818044499400768,-0.6853266455076896,-0.09476205105452241,-0.05755914613798159,-0.6898548741195368,-0.19935441620135524,-0.061211239787196156,-0.42785966564117234,-0.10652881512360912,0.0090703075337939,-0.4027696231981998,-0.012915298744828925,0.22491833973727332,-0.6056349780942262,-0.17913862014209758,0.06628017902005764,-0.6236917370764093,-0.22726520799958555,0.04188347487276056,-0.43620879712730853,-0.1583961351866541,0.10016228860878504,-0.39558926589996746,-0.09059568750623477,X
0.0,0.0,0.0,-0.18639450106265432,-0.12595795581341113,-0.016056100601165142,-0.3192156497012445,-0.35971846193172097,-0.0510178048408648,-0.3513848890036906,-0.568785541744786,-0.10713711425668752,-0.29012680137280883,-0.6269251870525078,-0.14975566500327006,-0.12881645699238076,-0.7342325458756169,0.005488200489696962,-0.12998275376631402,-0.9987647392490366,-0.0998393517742568,-0.20401692571165028,-1.0,-0.12200508131456703,-0.2583949888534434,-0.8813251772023822,-0.11390200230549227,-0.015725620562818093,-0.7128789277457274,-0.03055103160968111,-0.17531730142451546,-0.7849010281788906,-0.14077839554319774,-0.19482500341708975,-0.5231612536930602,-0.10522677770920497,-0.124244269751712,-0.47562103764129837,-0.04566366974311901,0.09434638817707251,-0.6670304576490121,-0.08658926291682485,-0.08509198569819412,-0.670875477713076,-0.18642305187303967,-0.08896156558313759,-0.4365479999431522,-0.1075512910760021,-0.014570326588638915,-0.4088281487769766,-0.027885308651402877,0.19903056165166694,-0.5947214330151188,-0.14966497377136842,0.031065881162820413,-0.6030357510435795,-0.19613546226489587,0.010875612628358629,-0.43601384021223355,-0.14247433304100782,0.07487117064091504,-0.4035061993244936,-0.08592775232803819,X
0.0,0.0,0.0,-0.18194048754625558,-0.13595780214737804,-0.01530092437134037,-0.3141530488105872,-0.3578364857321347,-0.052400955829130395,-0.3491995521547698,-0.5592238263002098,-0.11091086699989443,-0.2925334637158693,-0.6304849842032151,-0.1572473652948416,-0.13587189281357637,-0.7257028544613402,0.008292964898222182,-0.1380986830492509,-0.9921262890048361,-0.09663686305009542,-0.21025110270403752,-1.0,-0.12341663130046746,-0.2621494769111369,-0.8833516847683259,-0.1178439056866313,-0.027197220039944667,-0.7050851853858706,-0.028740195259966468,-0.1781847142042645,-0.7845984614234732,-0.13630877346429895,-0.20426371703673454,-0.5343709666551233,-0.10686417413489936,-0.1417412641818608,-0.48229969515510696,-0.052285455678820786,0.08157478280610339,-0.6624298052852894,-0.08508151834111424,-0.08928708069551283,-0.6746903488794542,-0.18401538763279116,-0.0974760040764423,-0.4451317896132443,-0.11048265275039112,-0.027840207623952132,-0.4125368747098022,-0.03380635163322717,0.18803433987686669,-0.5929664619858812,-0.14792410877528123,0.02557077996411604,-0.6118639774803338,-0.19076826416788117,0.0031736963639286886,-0.4452675695056635,-0.13446351520904012,0.06399534744488257,-0.40837249271959636,-0.0761316644567751,X
0.0,0.0,0.0,-0.18210537679191105,-0.14058684085151882,-0.018525498734733498,-0.3117200398078876,-0.35758946878035375,-0.05871384285052172,-0.34574135655719834,-0.5547520571576721,-0.1197246365740057,-0.29571375268514105,-0.6363685318623333,-0.16888340653088887,-0.1374145005722478,-0.7205675049455105,0.0029247619413609208,-0.13767728088853176,-0.989643866693594,-0.10492799033449758,-0.21098657985574604,-1.0,-0.13317429805741127,-0.2640208253714835,-0.8880675241105025,-0.1277220856193189,-0.02990329407882178,-0.6977930223594505,-0.03354638716218244,-0.1795979674803389,-0.783186822729605,-0.1451963247282938,-0.2047097622196303,-0.5321409482737495,-0.11722219130953697,-0.14210332582358884,-0.48032898939415625,-0.06236335215760735,0.07831896503513729,-0.6564296286000495,-0.08948732181936221,-0.08938124975101219,-0.6682712058751195,-0.19295942770763946,-0.0971035476348075,-0.4374280605895252,-0.1207729145083639,-0.027903097276346742,-0.40619301949412717,-0.04339430651011527,0.1852155093922913,-0.5901036128586162,-0.1518463727287442,0.025583065033918266,-0.6080840198275351,-0.19500943778025656,0.0015907571705032048,-0.43923836688128526,-0.13736475497218437,0.060012062006100875,-0.40305913487089773,-0.07779927655177682,X
0.0,0.0,0.0,-0.1820359855081472,-0.1435059363244426,-0.01724310199035673,-0.3088195623254349,-0.3542073409496143,-0.057581979084372306,-0.3458611062787982,-0.5445869973277692,-0.11918258916266078,-0.30165761603293473,-0.6393187493504516,-0.1688417771806814,-0.13625788384381526,-0.720832607444202,0.0022863485126391,-0.139056678882448,-0.9929005229028078,-0.10877792728484052,-0.21160698909609263,-1.0,-0.1403202279346327,-0.2643717606220456,-0.8880397566715412,-0.13652419254617748,-0.03090730659468348,-0.6975118375685864,-0.034826183362517936,-0.1819116724348016,-0.7801770923522322,-0.1475129711026976,-0.20457717234281744,-0.5270437838398258,-0.12218175148764542,-0.14088523164440558,-0.4784213640395796,-0.06987900344335644,0.07712588174424999,-0.6577851187246129,-0.09129982495767228,-0.09012059993939425,-0.6733854714535787,-0.19627274184137614,-0.09793406429587212,-0.43898873190785176,-0.12431528711528449,-0.02821981803017306,-0.40926327495412984,-0.04719244206802864,0.18501662280899772,-0.5939705533094854,-0.15392641262258877,0.027189920485906537,-0.6165271854807333,-0.19746125111126694,0.0014609912704458424,-0.4430287817281293,-0.13806786639269536,0.059487182309124094,-0.4056130479201885,-0.07702134603943113,X
0.0,0.0,0.0,-0.18078923237042532,-0.14242310286060034,-0.00889427630874655,-0.30503458279322215,-0.3576475778428497,-0.041498417934927576,-0.3378273964843344,-0.5422163091947797,-0.09573274445799151,-0.3030957529190759,-0.6442768311872477,-0.13920156275585163,-0.1307386294429816,-0.7205255896330347,0.0063739871912368625,-0.13203341080565603,-0.9936337853267355,-0.09863331465692737,-0.20731566323999354,-1.0,-0.12832415373219105,-0.2653239726169834,-0.8921678601101382,-0.12519800254034852,-0.025415345065422357,-0.6991825547645478,-0.0334942228309341,-0.17572460718363514,-0.7825659174924715,-0.1416506150897755,-0.2015975819524808,-0.5341839609515727,-0.11855163357271756,-0.14208950479440458,-0.48232313979776653,-0.06990532222657077,0.07961840837453692,-0.6586870916982481,-0.09115232386695725,-0.08995796788150003,-0.6711093181676393,-0.19142507123208954,-0.09557813597036312,-0.4406497475300127,-0.12300644427964343,-0.026567032044229534,-0.4113730822134176,-0.050520071667809474,0.18492188730104187,-0.5939481473485948,-0.1539896896107559,0.02266684359536275,-0.6122376768007859,-0.19582212893428091,0.001184861109323119,-0.44100649321712815,-0.13854313981935681,0.060413681407533795,-0.4057472200573764,-0.08046684204241968,X
0.0,0.0,0.0,-0.1796672800341559,-0.14566384548800745,-0.010258787021727897,-0.30353980035423606,-0.3601334434285105,-0.04354633247044964,-0.3379170153294283,-0.5407135747771933,-0.0985025092689618,-0.30246307395203326,-0.6459681497721071,-0.14196849168072803,-0.12289880814873334,-0.7257980864460472,0.009731281397198118,-0.1245408820651978,-0.9931684457441768,-0.09484706559454634,-0.20263046900028567,-1.0,-0.12329923154567231,-0.2631654833158176,-0.8947029639421885,-0.1192412231492125,-0.019110678268095704,-0.7049212741124992,-0.029493059097880643,-0.17129777377262606,-0.784607581625855,-0.13713579196081105,-0.19899284820317706,-0.5357456304181701,-0.11239908439655115,-0.1380782073702313,-0.4889032012072234,-0.062444747731275646,0.08437567037710716,-0.6634939227142195,-0.08718701292559777,-0.08741489787622071,-0.6710962991060654,-0.1872858148959388,-0.09414023793702742,-0.43918400421607584,-0.11755604202324112,-0.0242168364637393,-0.41381911907202024,-0.04431422002395519,0.18543706156644893,-0.5951881031240143,-0.15034204405078763,0.02308983370155485,-0.6113154917280311,-0.19136906147126945,-0.0005668859585695717,-0.4393624637557906,-0.1336001854057583,0.0594821645689876,-0.4058178548400258,-0.07547226720767289,X
0.0,0.0,0.0,-0.1836905487238753,-0.1478503648145445,-0.017607779128206096,-0.30896683006073317,-0.35355259834071245,-0.05737159313376549,-0.34391466493307904,-0.5308214942804723,-0.11786505645185272,-0.30998217508132014,-0.6441295371392103,-0.1649851349118915,-0.13122390625193425,-0.7239184473506715,0.0001916877632080373,-0.13111862119970294,-0.9945175168465276,-0.11130041394240617,-0.20730442933847038,-1.0,-0.14131570080495207,-0.26642639857832084,-0.8907909040088356,-0.13591783484348688,-0.027481237137359487,-0.699748664111635,-0.03617070435142818,-0.18128186205746114,-0.7802380447229821,-0.14913952005883035,-0.20433683715613676,-0.5266555645478878,-0.1226204491853211,-0.13906721365867028,-0.4850118332309286,-0.06948326564258817,0.07739211254396018,-0.6579995864589451,-0.09210498938073947,-0.09332949943760133,-0.666675246356604,-0.1968245174781822,-0.09858161791625561,-0.4316160103387715,-0.12433946666864555,-0.02592537165071886,-0.4102187539029929,-0.04741903406964788,0.1800744545492764,-0.5910248108699279,-0.15408777962582812,0.020708184766809544,-0.6089508473240499,-0.19720665073964225,-0.004532405059908911,-0.43548839210849927,-0.13768286091410042,0.055968136502376635,-0.4028440201338358,-0.0767577855691019,X
0.0,0.0,0.0,-0.18088202004152792,-0.14849035662399773,-0.011890604840462322,-0.3042933143449527,-0.35774267693454803,-0.04819857408746198,-0.3410029428328931,-0.5365497648723502,-0.10603887003040409,-0.30622339292829265,-0.6497689604654838,-0.15148740187834817,-0.12700981208703171,-0.7221059041538302,0.003846449610259719,-0.1295816637653251,-0.995701987373215,-0.10479152959351269,-0.20667705170001532,-1.0,-0.1333007342598218,-0.26535462570253043,-0.8918691046478211,-0.12758895066390333,-0.02433929649026144,-0.698439133148697,-0.034833052947329315,-0.17647832658184132,-0.7827882411158237,-0.14548635361234977,-0.20118689582078678,-0.5312994044165069,-0.11946728407960913,-0.13693355958306105,-0.4882443497059303,-0.06747666172811298,0.07986700811582424,-0.6573387467302704,-0.09206847561269511,-0.0898793517835471,-0.6696551400118494,-0.19465147808325917,-0.09642570582532033,-0.4357156062888638,-0.12279627607849619,-0.02452039389906748,-0.4129443155976245,-0.04685348116826083,0.18199862468477274,-0.5908913738935394,-0.15471322998102943,0.02261215927541511,-0.6102166274024542,-0.1962914072551351,-0.0020095222579576385,-0.43850858229650796,-0.13641789171389,0.05830750803741785,-0.40528013657966305,-0.07576800798111119,X
0.0,0.0,0.0,-0.1816307544433905,-0.14718087184530937,-0.012525687671344076,-0.30798748522757313,-0.35746831217247976,-0.048247559477839375,-0.34647882926573265,-0.537546261021008,-0.10534526717621752,-0.31051039949695997,-0.6489923771361706,-0.14951852119927417,-0.132644730908582,-0.7253861726196955,0.006197343120722839,-0.13512470066398172,-0.9960573656097902,-0.10215788981408702,-0.2121955859599745,-1.0,-0.13046269794747425,-0.269904508894556,-0.8885846800214589,-0.12434969519902538,-0.029755628100265902,-0.7024021715467509,-0.03161198152121589,-0.1815589575331602,-0.7870075412267334,-0.1416626363066075,-0.2058855972725435,-0.5330795456312492,-0.11471773272098963,-0.13988990168561166,-0.48640438643891215,-0.06171191741422853,0.07525300210701458,-0.6608516838622899,-0.08834009002371943,-0.09344118824736818,-0.6735387810220964,-0.1899584801523367,-0.10074345639801582,-0.43770919505823447,-0.11766836098647347,-0.02786169606897946,-0.4115123126234275,-0.04132657953991273,0.17769225050148502,-0.5927791016809467,-0.15072374653223689,0.02061506748666594,-0.6095127018574383,-0.191635275123686,-0.005435062549565379,-0.43885527297889876,-0.1326058539404146,0.05462517882411482,-0.405093231507254,-0.07261185918705582,X
